,Date,Age,Game Result,GS,MP,FG,FGA,FGcent,3P,3PA,3Pcent,FT,FTA,FTcent,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,PointDifference,Player,2P,2PA,2Pcent
3062,11/11/2022,20.087671232876712,W,1,22.616666666666667,6,9,0.667,1,1,1.0,2,2,1.0,3,6,9,5,2,0,7,3,15,12.3,8.0,Josh Giddey,5,8,0.625
3063,11/13/2022,20.09315068493151,W,1,36.68333333333333,10,14,0.714,2,3,0.667,2,2,1.0,1,9,10,12,0,0,3,1,24,26.6,15.0,Josh Giddey,8,11,0.7272727272727273
3064,11/14/2022,20.095890410958905,L,1,33.483333333333334,6,17,0.353,1,6,0.167,3,3,1.0,0,7,7,4,0,1,7,3,16,3.9,6.0,Josh Giddey,5,11,0.45454545454545453
3071,10/19/2022,20.813698630136987,L,1,24.8,3,10,0.3,2,5,0.4,3,4,0.75,3,4,7,3,0,1,2,1,11,8.5,5.0,Aleksej Pokusevski,1,5,0.2
3075,10/27/2022,20.835616438356166,W,0,26.4,6,11,0.545,3,5,0.6,0,0,,4,2,6,3,0,1,4,3,15,10.7,2.0,Aleksej Pokusevski,3,6,0.5
3077,11/1/2022,20.84931506849315,W,0,31.266666666666666,7,13,0.538,2,5,0.4,0,0,,4,5,9,1,2,3,2,0,16,16.8,22.0,Aleksej Pokusevski,5,8,0.625
3080,11/11/2022,20.876712328767123,W,1,22.616666666666667,6,10,0.6,1,2,0.5,1,1,1.0,2,3,5,0,0,4,3,2,14,10.7,10.0,Aleksej Pokusevski,5,8,0.625
3081,11/13/2022,20.882191780821916,W,1,18.216666666666665,5,8,0.625,2,4,0.5,0,0,,0,2,2,3,1,1,2,1,12,10.4,11.0,Aleksej Pokusevski,3,4,0.75
3082,11/14/2022,20.884931506849316,L,1,37.083333333333336,7,12,0.583,2,4,0.5,0,0,,2,12,14,3,1,3,2,4,16,17.0,5.0,Aleksej Pokusevski,5,8,0.625
3089,10/22/2022,21.715068493150685,L,0,28.433333333333334,5,11,0.455,2,5,0.4,1,3,0.333,1,3,4,4,0,0,1,4,13,8.3,13.0,Tre Mann,3,6,0.5
3091,10/25/2022,21.723287671232878,W,1,36.35,10,24,0.417,2,8,0.25,3,3,1.0,2,2,4,4,2,0,1,0,25,18.0,14.0,Tre Mann,8,16,0.5
3092,10/27/2022,21.72876712328767,W,1,22.2,5,12,0.417,4,7,0.571,0,0,,1,2,3,3,2,0,1,2,14,11.2,14.0,Tre Mann,1,5,0.2
3094,11/1/2022,21.742465753424657,W,0,26.216666666666665,4,8,0.5,2,5,0.4,3,4,0.75,1,4,5,3,0,0,0,2,13,11.8,21.0,Tre Mann,2,3,0.6666666666666666
3097,11/7/2022,21.75890410958904,L,0,24.116666666666667,3,10,0.3,3,6,0.5,0,0,,1,4,5,3,1,0,3,1,9,4.8,4.0,Tre Mann,0,4,0.0
3098,11/9/2022,21.764383561643836,L,0,35.85,8,16,0.5,5,9,0.556,0,0,,1,5,6,1,2,0,2,5,21,13.9,4.0,Tre Mann,3,7,0.42857142857142855
3099,11/11/2022,21.76986301369863,W,0,27.85,5,13,0.385,3,10,0.3,0,0,,1,2,3,1,2,0,1,0,13,8.9,9.0,Tre Mann,2,3,0.6666666666666666
3104,11/26/2022,21.81095890410959,L,0,24.983333333333334,1,11,0.091,0,9,0.0,0,0,,0,5,5,0,2,0,2,3,2,-5.0,10.0,Tre Mann,1,2,0.5
3112,11/11/2022,21.578082191780823,W,0,30.483333333333334,5,10,0.5,0,5,0.0,0,0,,1,2,3,11,1,0,2,5,10,11.0,15.0,Jalen Williams,5,5,1.0
3115,11/16/2022,21.59178082191781,W,0,27.65,4,11,0.364,2,4,0.5,0,0,,2,2,4,6,0,0,3,2,10,6.3,0.0,Jalen Williams,2,7,0.2857142857142857
3121,10/22/2022,23.802739726027397,L,0,15.766666666666667,1,3,0.333,1,2,0.5,2,2,1.0,0,6,6,1,0,0,0,1,5,5.4,7.0,Aaron Wiggins,0,1,0.0
3123,10/25/2022,23.81095890410959,W,1,28.35,5,14,0.357,0,1,0.0,1,1,1.0,3,7,10,0,3,1,1,2,11,9.3,18.0,Aaron Wiggins,5,13,0.38461538461538464
3124,10/27/2022,23.816438356164383,W,1,34.833333333333336,4,7,0.571,3,6,0.5,0,0,,1,5,6,3,1,0,1,3,11,10.8,16.0,Aaron Wiggins,1,1,1.0
3125,10/29/2022,23.82191780821918,W,1,27.666666666666668,2,5,0.4,0,1,0.0,1,2,0.5,2,3,5,4,0,0,0,0,5,7.0,18.0,Aaron Wiggins,2,4,0.5
3127,11/5/2022,23.84109589041096,L,0,8.683333333333334,0,0,,0,0,,0,0,,0,0,0,0,0,0,3,3,0,-4.2,1.0,Aaron Wiggins,0,0,
3128,11/9/2022,23.852054794520548,L,0,6.533333333333333,0,1,0.0,0,0,,0,0,,0,1,1,2,0,1,0,0,0,1.7,7.0,Aaron Wiggins,0,1,0.0
3129,11/11/2022,23.85753424657534,W,1,33.61666666666667,6,12,0.5,1,4,0.25,4,5,0.8,1,4,5,7,1,1,1,4,17,16.5,13.0,Aaron Wiggins,5,8,0.625
3130,11/13/2022,23.863013698630137,W,0,20.966666666666665,1,3,0.333,1,1,1.0,0,0,,0,3,3,2,1,0,0,5,3,2.6,2.0,Aaron Wiggins,0,2,0.0
3137,10/22/2022,22.361643835616437,L,0,21.033333333333335,2,4,0.5,2,4,0.5,0,0,,0,2,2,3,2,3,1,2,6,9.0,0.0,Darius Bazley,0,0,
3141,10/29/2022,22.38082191780822,W,0,26.083333333333332,7,11,0.636,0,2,0.0,1,2,0.5,1,7,8,0,0,1,1,3,15,11.0,19.0,Darius Bazley,7,9,0.7777777777777778
3143,11/3/2022,22.394520547945206,L,0,13.1,1,5,0.2,0,1,0.0,0,0,,3,2,5,2,1,1,1,2,2,2.9,9.0,Darius Bazley,1,4,0.25
3144,11/5/2022,22.4,L,0,19.45,3,7,0.429,2,4,0.5,0,0,,3,2,5,2,2,1,0,1,8,10.7,0.0,Darius Bazley,1,3,0.3333333333333333
3146,11/9/2022,22.410958904109588,L,0,3.966666666666667,0,0,,0,0,,0,0,,0,1,1,1,0,0,0,0,0,1.0,5.0,Darius Bazley,0,0,
3152,10/23/2022,23.30958904109589,L,0,6.033333333333333,1,3,0.333,0,2,0.0,0,0,,0,1,1,3,1,0,0,0,2,3.7,10.0,Isaiah Joe,1,1,1.0
3153,10/25/2022,23.315068493150687,W,0,0.05,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0.0,Isaiah Joe,0,0,
3155,10/29/2022,23.326027397260273,W,0,9.066666666666666,4,4,1.0,3,3,1.0,4,4,1.0,0,2,2,1,0,0,0,1,15,14.7,24.0,Isaiah Joe,1,1,1.0
3157,11/5/2022,23.345205479452055,L,0,14.683333333333334,3,6,0.5,2,4,0.5,0,0,,0,1,1,0,0,0,0,0,8,5.3,8.0,Isaiah Joe,1,2,0.5
3158,11/9/2022,23.356164383561644,L,0,4.95,1,2,0.5,1,2,0.5,0,0,,0,2,2,1,0,1,0,0,3,4.0,1.0,Isaiah Joe,0,0,
3160,11/13/2022,23.367123287671234,W,0,16.883333333333333,3,6,0.5,2,5,0.4,0,0,,0,3,3,1,2,0,3,3,8,4.4,11.0,Isaiah Joe,1,1,1.0
3162,11/21/2022,23.389041095890413,L,0,3.3833333333333333,0,0,,0,0,,0,0,,0,1,1,2,0,0,0,0,0,1.7,4.0,Isaiah Joe,0,0,
3163,11/23/2022,23.394520547945206,L,0,20.866666666666667,7,11,0.636,7,10,0.7,0,0,,2,0,2,1,0,0,1,2,21,16.4,17.0,Isaiah Joe,0,1,0.0
3164,11/25/2022,23.4,W,0,15.4,2,6,0.333,2,6,0.333,2,2,1.0,0,2,2,0,0,0,0,1,8,4.8,6.0,Isaiah Joe,0,0,
3165,11/26/2022,23.4027397260274,L,0,13.7,2,8,0.25,2,7,0.286,0,0,,0,3,3,3,2,0,0,0,6,6.2,2.0,Isaiah Joe,0,1,0.0
3167,10/22/2022,31.30958904109589,L,0,18.8,6,10,0.6,4,7,0.571,2,2,1.0,0,6,6,1,0,0,0,3,18,14.7,7.0,Mike Muscala,2,3,0.6666666666666666
3168,10/23/2022,31.312328767123287,L,0,11.266666666666667,4,6,0.667,1,3,0.333,2,2,1.0,1,8,9,0,0,1,0,1,11,11.8,10.0,Mike Muscala,3,3,1.0
3169,10/25/2022,31.317808219178083,W,0,17.983333333333334,4,5,0.8,0,0,,0,0,,5,5,10,2,0,1,0,2,8,12.4,8.0,Mike Muscala,4,5,0.8
3171,10/29/2022,31.328767123287673,W,0,11.55,0,3,0.0,0,2,0.0,2,2,1.0,0,2,2,0,0,0,2,2,2,-2.3,10.0,Mike Muscala,0,1,0.0
3172,11/3/2022,31.34246575342466,L,0,12.85,0,3,0.0,0,2,0.0,0,0,,0,2,2,0,0,0,0,3,0,-2.7,7.0,Mike Muscala,0,1,0.0
3174,11/7/2022,31.353424657534248,L,0,14.533333333333333,4,8,0.5,3,7,0.429,0,0,,0,4,4,0,0,1,0,3,11,7.7,9.0,Mike Muscala,1,1,1.0
3175,11/9/2022,31.35890410958904,L,0,17.133333333333333,2,9,0.222,2,6,0.333,0,0,,1,1,2,1,0,2,1,3,6,1.4,2.0,Mike Muscala,0,3,0.0
3177,11/16/2022,31.378082191780823,W,0,10.583333333333334,0,0,,0,0,,1,2,0.5,0,2,2,0,0,1,1,3,1,-0.3,3.0,Mike Muscala,0,0,
3179,11/21/2022,31.39178082191781,L,0,7.733333333333333,1,2,0.5,1,2,0.5,0,0,,0,1,1,1,0,0,0,1,3,2.6,1.0,Mike Muscala,0,0,
3181,10/22/2022,19.421917808219177,L,0,7.05,0,2,0.0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-1.4,1.0,Ousmane Dieng,0,2,0.0
3182,10/23/2022,19.424657534246574,L,0,23.45,2,6,0.333,1,3,0.333,0,0,,1,5,6,3,1,2,1,2,5,6.5,15.0,Ousmane Dieng,1,3,0.3333333333333333
3185,11/1/2022,19.44931506849315,W,0,17.25,3,4,0.75,2,3,0.667,0,0,,0,4,4,2,0,0,1,1,8,7.6,12.0,Ousmane Dieng,1,1,1.0
3186,11/3/2022,19.454794520547946,L,0,12.066666666666666,1,3,0.333,0,2,0.0,1,2,0.5,1,2,3,1,0,0,1,1,3,1.5,0.0,Ousmane Dieng,1,1,1.0
3187,11/5/2022,19.46027397260274,L,0,22.316666666666666,3,4,0.75,2,3,0.667,0,0,,1,3,4,5,0,0,0,0,8,11.5,11.0,Ousmane Dieng,1,1,1.0
3188,11/7/2022,19.465753424657535,L,0,20.483333333333334,1,7,0.143,0,4,0.0,0,0,,0,1,1,2,0,0,0,0,2,-0.8,8.0,Ousmane Dieng,1,3,0.3333333333333333
3190,10/19/2022,25.676712328767124,L,0,14.566666666666666,1,5,0.2,0,2,0.0,2,2,1.0,3,1,4,0,0,0,1,5,4,0.3,13.0,Eugene Omoruyi,1,3,0.3333333333333333
3191,10/22/2022,25.684931506849313,L,0,3.4,1,1,1.0,0,0,,0,0,,0,0,0,0,0,0,0,2,2,0.9,4.0,Eugene Omoruyi,1,1,1.0
3192,10/23/2022,25.687671232876713,L,0,11.883333333333333,5,7,0.714,1,2,0.5,2,3,0.667,1,2,3,1,0,0,0,2,13,10.9,5.0,Eugene Omoruyi,4,5,0.8
3195,11/11/2022,25.73972602739726,W,0,27.0,8,10,0.8,5,6,0.833,1,2,0.5,0,3,3,1,1,0,2,5,22,16.4,12.0,Eugene Omoruyi,3,4,0.75
3196,11/21/2022,25.767123287671232,L,0,14.5,1,3,0.333,0,1,0.0,0,0,,0,0,0,0,1,0,1,2,2,-0.5,6.0,Eugene Omoruyi,1,2,0.5
3198,10/23/2022,20.317808219178083,L,0,7.616666666666667,2,4,0.5,0,0,,0,1,0.0,3,3,6,2,0,0,0,2,4,5.2,13.0,Jaylin Williams,2,4,0.5
3199,11/5/2022,20.353424657534248,L,0,5.133333333333334,1,3,0.333,0,1,0.0,0,0,,1,0,1,0,1,0,0,0,2,2.0,5.0,Jaylin Williams,1,2,0.5
3200,11/14/2022,20.378082191780823,L,0,8.183333333333334,1,2,0.5,0,1,0.0,0,0,,1,2,3,0,0,0,0,1,2,1.9,0.0,Jaylin Williams,1,1,1.0
3203,10/19/2022,25.96986301369863,W,1,40.61666666666667,10,20,0.5,1,1,1.0,7,7,1.0,1,3,4,9,0,1,2,3,28,23.4,20.0,Devin Booker,9,19,0.47368421052631576
3205,10/23/2022,25.980821917808218,W,1,34.81666666666667,13,21,0.619,5,9,0.556,4,4,1.0,1,0,1,4,1,0,3,1,35,26.6,13.0,Devin Booker,8,12,0.6666666666666666
3206,10/25/2022,25.986301369863014,W,1,35.31666666666667,10,19,0.526,3,8,0.375,11,14,0.786,1,1,2,7,3,0,3,3,34,28.2,32.0,Devin Booker,7,11,0.6363636363636364
3207,10/28/2022,25.994520547945207,W,1,32.6,6,14,0.429,0,4,0.0,4,4,1.0,0,5,5,4,0,0,5,1,16,7.5,4.0,Devin Booker,6,10,0.6
3208,10/30/2022,26.0,W,1,35.4,14,24,0.583,1,7,0.143,1,3,0.333,1,2,3,6,1,0,1,2,30,22.7,11.0,Devin Booker,13,17,0.7647058823529411
3209,11/1/2022,26.005479452054793,W,1,30.433333333333334,6,18,0.333,2,7,0.286,4,5,0.8,1,6,7,5,0,1,2,5,18,10.1,11.0,Devin Booker,4,11,0.36363636363636365
3210,11/4/2022,26.013698630136986,L,1,38.36666666666667,8,21,0.381,3,7,0.429,6,6,1.0,0,5,5,5,1,1,5,3,25,14.0,3.0,Devin Booker,5,14,0.35714285714285715
3211,11/5/2022,26.016438356164382,W,1,29.166666666666668,9,20,0.45,2,7,0.286,4,4,1.0,1,2,3,3,1,2,1,2,24,17.6,19.0,Devin Booker,7,13,0.5384615384615384
3213,11/9/2022,26.027397260273972,W,1,38.166666666666664,12,23,0.522,5,7,0.714,3,3,1.0,0,4,4,10,2,0,1,2,32,29.1,26.0,Devin Booker,7,16,0.4375
3216,11/16/2022,26.046575342465754,W,1,36.63333333333333,8,17,0.471,2,5,0.4,9,9,1.0,0,2,2,9,0,3,3,2,27,23.5,6.0,Devin Booker,6,12,0.5
3218,11/20/2022,26.057534246575344,W,1,29.516666666666666,7,17,0.412,5,8,0.625,1,1,1.0,1,4,5,3,0,0,0,0,20,14.9,13.0,Devin Booker,2,9,0.2222222222222222
3219,11/22/2022,26.063013698630137,W,1,35.45,10,24,0.417,2,6,0.333,3,3,1.0,1,3,4,5,0,0,4,6,25,10.9,4.0,Devin Booker,8,18,0.4444444444444444
3220,11/25/2022,26.07123287671233,W,1,35.7,8,17,0.471,2,7,0.286,3,7,0.429,0,7,7,5,1,1,2,2,21,15.2,10.0,Devin Booker,6,10,0.6
3222,10/19/2022,26.136986301369863,W,1,41.083333333333336,5,10,0.5,0,2,0.0,3,4,0.75,3,8,11,1,0,1,2,4,13,9.9,15.0,Mikal Bridges,5,8,0.625
3223,10/21/2022,26.14246575342466,L,1,37.68333333333333,6,10,0.6,0,0,,1,2,0.5,2,5,7,6,1,0,3,4,13,11.5,6.0,Mikal Bridges,6,10,0.6
3224,10/23/2022,26.147945205479452,W,1,36.483333333333334,3,9,0.333,1,3,0.333,0,0,,1,3,4,4,0,1,1,3,7,4.8,9.0,Mikal Bridges,2,6,0.3333333333333333
3225,10/25/2022,26.153424657534245,W,1,32.9,7,8,0.875,0,0,,3,3,1.0,3,3,6,2,1,2,1,3,17,18.8,21.0,Mikal Bridges,7,8,0.875
3227,10/30/2022,26.167123287671235,W,1,32.8,5,7,0.714,2,3,0.667,3,4,0.75,1,4,5,1,0,1,1,3,15,12.8,12.0,Mikal Bridges,3,4,0.75
3228,11/1/2022,26.172602739726027,W,1,38.2,7,10,0.7,1,2,0.5,4,4,1.0,2,1,3,4,1,1,1,1,19,19.6,20.0,Mikal Bridges,6,8,0.75
3229,11/4/2022,26.18082191780822,L,1,37.71666666666667,4,9,0.444,2,3,0.667,2,2,1.0,0,5,5,2,2,0,1,2,12,10.4,7.0,Mikal Bridges,2,6,0.3333333333333333
3230,11/5/2022,26.183561643835617,W,1,27.0,3,7,0.429,1,2,0.5,4,5,0.8,0,1,1,2,2,1,0,0,11,11.3,18.0,Mikal Bridges,2,5,0.4
3232,11/9/2022,26.194520547945206,W,1,42.31666666666667,12,20,0.6,2,6,0.333,5,5,1.0,2,7,9,5,4,1,2,1,31,31.1,12.0,Mikal Bridges,10,14,0.7142857142857143
3235,11/16/2022,26.213698630136985,W,1,41.78333333333333,6,11,0.545,5,8,0.625,6,6,1.0,2,7,9,9,1,0,2,3,23,25.3,23.0,Mikal Bridges,1,3,0.3333333333333333
3236,11/18/2022,26.21917808219178,L,1,34.78333333333333,6,12,0.5,0,2,0.0,1,2,0.5,0,6,6,2,2,3,2,3,13,10.7,0.0,Mikal Bridges,6,10,0.6
3237,11/20/2022,26.224657534246575,W,1,32.63333333333333,6,11,0.545,1,3,0.333,0,0,,1,5,6,5,2,1,1,1,13,14.7,16.0,Mikal Bridges,5,8,0.625
3238,11/22/2022,26.23013698630137,W,1,41.4,10,17,0.588,5,7,0.714,0,0,,0,6,6,3,1,1,0,3,25,21.5,6.0,Mikal Bridges,5,10,0.5
3239,11/25/2022,26.23835616438356,W,1,34.666666666666664,6,17,0.353,3,6,0.5,0,0,,1,1,2,2,2,0,1,4,15,7.3,3.0,Mikal Bridges,3,11,0.2727272727272727
3240,11/26/2022,26.24109589041096,W,1,40.88333333333333,7,10,0.7,0,1,0.0,2,2,1.0,0,3,3,2,1,0,0,2,16,14.3,3.0,Mikal Bridges,7,9,0.7777777777777778
3242,10/21/2022,30.0,L,0,30.833333333333332,2,6,0.333,2,4,0.5,2,3,0.667,2,4,6,3,2,0,0,5,8,8.9,3.0,Damion Lee,0,2,0.0
3243,10/23/2022,30.005479452054793,W,0,12.216666666666667,1,3,0.333,0,2,0.0,0,0,,0,1,1,1,0,0,0,1,2,0.9,6.0,Damion Lee,1,1,1.0
3245,10/28/2022,30.019178082191782,W,0,15.516666666666667,1,5,0.2,1,4,0.25,0,0,,0,3,3,0,1,0,1,1,3,0.4,20.0,Damion Lee,0,1,0.0
3246,10/30/2022,30.024657534246575,W,0,11.583333333333334,0,1,0.0,0,1,0.0,5,5,1.0,1,2,3,0,0,0,0,1,5,5.2,4.0,Damion Lee,0,0,
3252,11/11/2022,30.057534246575344,L,0,22.466666666666665,3,6,0.5,2,5,0.4,0,0,,0,2,2,1,1,0,1,1,8,5.9,6.0,Damion Lee,1,1,1.0
3253,11/14/2022,30.065753424657533,L,0,20.533333333333335,5,9,0.556,4,7,0.571,0,0,,0,3,3,1,1,0,1,1,14,10.9,7.0,Damion Lee,1,2,0.5
3254,11/16/2022,30.07123287671233,W,0,27.35,3,4,0.75,3,3,1.0,0,0,,0,8,8,0,0,0,1,2,9,8.0,11.0,Damion Lee,0,1,0.0
3255,11/18/2022,30.076712328767123,L,0,26.666666666666668,2,6,0.333,2,5,0.4,0,0,,2,2,4,1,0,0,1,1,6,3.9,8.0,Damion Lee,0,1,0.0
3256,11/20/2022,30.08219178082192,W,0,22.95,4,8,0.5,4,6,0.667,3,3,1.0,1,3,4,4,0,1,0,1,15,15.7,14.0,Damion Lee,0,2,0.0
3257,11/22/2022,30.087671232876712,W,0,20.5,3,6,0.5,3,5,0.6,0,0,,1,6,7,2,0,0,1,0,9,8.9,7.0,Damion Lee,0,1,0.0
3258,11/25/2022,30.095890410958905,W,0,25.4,3,9,0.333,1,5,0.2,2,2,1.0,4,1,5,3,1,0,2,1,9,7.7,3.0,Damion Lee,2,4,0.5
3259,11/26/2022,30.0986301369863,W,0,18.35,3,5,0.6,2,3,0.667,0,0,,0,3,3,1,0,0,0,1,8,6.9,9.0,Damion Lee,1,2,0.5
3262,10/23/2022,31.843835616438355,W,0,24.833333333333332,3,7,0.429,2,5,0.4,0,0,,3,6,9,2,0,0,0,1,8,9.2,1.0,Torrey Craig,1,2,0.5
3263,10/25/2022,31.84931506849315,W,0,10.483333333333333,3,4,0.75,2,3,0.667,0,0,,0,2,2,0,1,0,0,0,8,8.0,0.0,Torrey Craig,1,1,1.0
3264,10/28/2022,31.85753424657534,W,0,17.3,6,6,1.0,1,1,1.0,0,0,,4,2,6,2,0,0,1,1,13,14.6,7.0,Torrey Craig,5,5,1.0
3268,11/5/2022,31.87945205479452,W,1,21.633333333333333,2,5,0.4,1,3,0.333,0,0,,0,5,5,4,1,3,1,4,5,7.1,22.0,Torrey Craig,1,2,0.5
3273,11/16/2022,31.90958904109589,W,1,29.6,5,8,0.625,3,6,0.5,0,0,,1,9,10,2,2,1,1,1,13,15.5,10.0,Torrey Craig,2,2,1.0
3275,11/20/2022,31.92054794520548,W,1,25.15,5,9,0.556,2,4,0.5,2,2,1.0,1,3,4,3,0,2,1,4,14,12.2,0.0,Torrey Craig,3,5,0.6
3276,11/22/2022,31.926027397260274,W,1,29.583333333333332,3,7,0.429,2,4,0.5,0,0,,1,4,5,0,3,2,0,2,8,9.8,0.0,Torrey Craig,1,3,0.3333333333333333
3277,11/25/2022,31.934246575342467,W,1,33.13333333333333,1,7,0.143,0,4,0.0,0,0,,2,5,7,1,0,2,1,3,2,0.3,6.0,Torrey Craig,1,3,0.3333333333333333
3278,11/26/2022,31.936986301369863,W,1,26.85,4,8,0.5,0,2,0.0,2,2,1.0,3,4,7,1,0,2,1,4,10,8.8,2.0,Torrey Craig,4,6,0.6666666666666666
3279,10/19/2022,24.24109589041096,W,1,30.416666666666668,8,11,0.727,0,0,,2,3,0.667,1,9,10,2,1,0,1,4,18,16.3,15.0,Deandre Ayton,8,11,0.7272727272727273
3280,10/21/2022,24.246575342465754,L,1,38.483333333333334,12,22,0.545,1,1,1.0,1,3,0.333,1,5,6,3,1,1,4,5,26,14.6,1.0,Deandre Ayton,11,21,0.5238095238095238
3281,10/23/2022,24.252054794520546,W,1,28.75,6,11,0.545,0,1,0.0,1,1,1.0,2,6,8,1,0,1,4,5,13,6.3,7.0,Deandre Ayton,6,10,0.6
3282,10/25/2022,24.257534246575343,W,1,25.066666666666666,6,14,0.429,0,1,0.0,4,4,1.0,5,9,14,4,1,0,4,5,16,12.6,2.0,Deandre Ayton,6,13,0.46153846153846156
3284,11/4/2022,24.284931506849315,L,1,29.5,10,14,0.714,2,2,1.0,2,2,1.0,4,4,8,1,0,0,4,5,24,16.9,3.0,Deandre Ayton,8,12,0.6666666666666666
3285,11/5/2022,24.28767123287671,W,1,15.883333333333333,3,6,0.5,0,1,0.0,1,2,0.5,2,4,6,1,0,2,1,3,7,6.1,1.0,Deandre Ayton,3,5,0.6
3287,11/9/2022,24.2986301369863,W,1,32.96666666666667,4,10,0.4,0,0,,1,2,0.5,2,4,6,2,0,0,2,1,9,4.8,16.0,Deandre Ayton,4,10,0.4
3290,11/16/2022,24.317808219178083,W,1,31.516666666666666,7,14,0.5,0,0,,0,0,,2,5,7,2,0,0,4,3,14,6.1,16.0,Deandre Ayton,7,14,0.5
3291,11/18/2022,24.323287671232876,L,1,36.63333333333333,7,12,0.583,0,1,0.0,3,3,1.0,5,5,10,8,0,3,2,3,17,20.9,0.0,Deandre Ayton,7,11,0.6363636363636364
3292,11/20/2022,24.328767123287673,W,1,26.8,6,9,0.667,0,1,0.0,1,5,0.2,4,7,11,4,1,0,0,3,13,15.0,6.0,Deandre Ayton,6,8,0.75
3293,11/22/2022,24.334246575342465,W,1,31.55,7,11,0.636,0,1,0.0,0,0,,1,14,15,2,1,0,0,4,14,14.8,9.0,Deandre Ayton,7,10,0.7
3294,11/25/2022,24.34246575342466,W,1,29.966666666666665,11,13,0.846,0,0,,6,7,0.857,2,10,12,1,0,2,0,0,28,29.4,13.0,Deandre Ayton,11,13,0.8461538461538461
3296,10/19/2022,28.197260273972603,W,0,18.8,3,7,0.429,1,2,0.5,0,0,,1,0,1,1,1,0,2,3,7,2.5,15.0,Cameron Payne,2,5,0.4
3298,10/23/2022,28.208219178082192,W,0,14.566666666666666,4,11,0.364,1,3,0.333,1,2,0.5,0,1,1,2,1,0,2,0,10,4.2,0.0,Cameron Payne,3,8,0.375
3299,10/25/2022,28.213698630136985,W,0,13.5,3,6,0.5,0,0,,2,2,1.0,0,4,4,5,0,0,1,1,8,8.3,8.0,Cameron Payne,3,6,0.5
3300,10/28/2022,28.221917808219178,W,0,17.366666666666667,5,10,0.5,2,3,0.667,0,0,,1,1,2,5,1,1,1,0,12,12.2,16.0,Cameron Payne,3,7,0.42857142857142855
3304,11/9/2022,28.254794520547946,W,1,35.016666666666666,8,17,0.471,4,9,0.444,3,3,1.0,1,5,6,8,1,0,0,1,23,22.7,10.0,Cameron Payne,4,8,0.5
3307,11/16/2022,28.273972602739725,W,1,33.016666666666666,9,17,0.529,6,10,0.6,5,6,0.833,0,3,3,7,0,1,2,5,29,22.8,11.0,Cameron Payne,3,7,0.42857142857142855
3308,11/18/2022,28.279452054794522,L,1,33.6,6,12,0.5,2,4,0.5,3,4,0.75,0,0,0,5,3,0,4,4,17,11.5,3.0,Cameron Payne,4,8,0.5
3309,11/20/2022,28.284931506849315,W,1,32.083333333333336,7,14,0.5,2,5,0.4,5,5,1.0,1,6,7,9,0,2,2,1,21,21.8,15.0,Cameron Payne,5,9,0.5555555555555556
3310,11/22/2022,28.29041095890411,W,1,28.3,5,15,0.333,1,3,0.333,0,0,,1,1,2,7,1,0,5,5,11,2.4,12.0,Cameron Payne,4,12,0.3333333333333333
3311,11/25/2022,28.2986301369863,W,1,31.516666666666666,7,12,0.583,0,2,0.0,2,4,0.5,1,1,2,10,1,0,2,1,16,16.2,8.0,Cameron Payne,7,10,0.7
3315,10/23/2022,24.14246575342466,W,0,1.2333333333333334,0,0,,0,0,,2,2,1.0,0,1,1,0,0,0,0,0,2,2.3,2.0,Josh Okogie,0,0,
3316,10/25/2022,24.147945205479452,W,0,1.5166666666666666,1,1,1.0,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.7,5.0,Josh Okogie,1,1,1.0
3318,10/30/2022,24.161643835616438,W,0,1.0166666666666666,1,1,1.0,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.7,0.0,Josh Okogie,1,1,1.0
3320,11/5/2022,24.17808219178082,W,0,16.183333333333334,1,4,0.25,0,2,0.0,2,4,0.5,0,3,3,0,1,1,3,3,4,-0.8,2.0,Josh Okogie,1,2,0.5
3321,11/7/2022,24.183561643835617,L,0,1.3166666666666667,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,0,-0.7,1.0,Josh Okogie,0,0,
3322,11/9/2022,24.18904109589041,W,0,3.2333333333333334,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,0,-0.7,6.0,Josh Okogie,0,0,
3323,11/11/2022,24.194520547945206,L,0,7.816666666666666,0,2,0.0,0,1,0.0,0,0,,0,1,1,0,0,1,1,1,0,-1.8,4.0,Josh Okogie,0,1,0.0
3324,11/14/2022,24.202739726027396,L,0,6.6,0,0,,0,0,,0,0,,0,1,1,1,1,0,0,1,0,1.6,5.0,Josh Okogie,0,0,
3326,11/18/2022,24.213698630136985,L,0,3.0,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,3,0,-1.9,2.0,Josh Okogie,0,0,
3327,11/20/2022,24.21917808219178,W,0,13.333333333333334,3,9,0.333,1,3,0.333,0,0,,3,2,5,1,0,1,2,3,7,2.8,3.0,Josh Okogie,2,6,0.3333333333333333
3332,10/23/2022,26.994520547945207,W,0,17.316666666666666,4,8,0.5,0,2,0.0,1,1,1.0,2,8,10,1,0,0,0,0,9,9.5,13.0,Jock Landale,4,6,0.6666666666666666
