Date,Age,Game Result,GS,MP,FG,FGA,FGcent,3P,3PA,3Pcent,FT,FTA,FTcent,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,PointDifference,Player
11/5/2022,28-023,W (+4),0,23:12,3,6,0.5,2,4,0.5,0,0,,0,3,3,3,2,1,0,2,8,9.9,10,Yuta Watanabe
11/7/2022,28-025,L (-2),0,4:38,1,3,0.333,1,3,0.333,0,0,,0,0,0,0,0,0,0,0,3,1.3,-7,Yuta Watanabe
11/13/2022,28-031,L (-13),0,22:45,5,8,0.625,0,2,0,1,1,1,2,3,5,2,0,1,0,1,11,11.4,-9,Yuta Watanabe
11/15/2022,28-033,L (-32),0,19:17,4,8,0.5,3,5,0.6,0,0,,1,1,2,1,0,0,1,2,11,6.9,-10,Yuta Watanabe
11/17/2022,28-035,W (+2),0,28:35:00,5,7,0.714,5,7,0.714,5,6,0.833,2,5,7,2,0,0,0,1,20,20.6,-10,Yuta Watanabe
11/20/2022,28-038,W (+12),0,24:41:00,6,9,0.667,4,6,0.667,0,0,,0,3,3,3,0,0,1,2,16,13.3,-1,Yuta Watanabe
10/19/2022,20-347,L (-22),0,22:31,1,8,0.125,0,1,0,2,2,1,5,3,8,1,2,2,0,4,4,5.7,-10,Day'Ron Sharpe
10/21/2022,20-349,W (+4),0,10:11,2,3,0.667,0,0,,0,2,0,2,5,7,0,0,1,0,3,4,4.3,-11,Day'Ron Sharpe
10/24/2022,20-352,L (-10),0,14:31,2,2,1,0,0,,1,2,0.5,0,3,3,1,0,0,1,5,5,2.6,-8,Day'Ron Sharpe
10/26/2022,20-354,L (-11),0,13:09,1,3,0.333,0,0,,1,2,0.5,1,2,3,3,1,1,2,4,3,2.4,-6,Day'Ron Sharpe
10/31/2022,20-359,W (+7),0,11:04,2,2,1,0,0,,0,0,,1,2,3,0,0,1,2,2,4,2.6,-9,Day'Ron Sharpe
11/4/2022,20-363,W (+42),0,7:43,0,1,0,0,0,,0,0,,0,1,1,0,0,0,1,2,0,-2.2,5,Day'Ron Sharpe
11/7/2022,21-001,L (-2),0,0:05,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,Day'Ron Sharpe
11/9/2022,21-003,W (+27),0,4:36,0,0,,0,0,,0,0,,0,2,2,0,0,0,1,1,0,-0.8,-5,Day'Ron Sharpe
11/12/2022,21-006,W (+15),0,1:55,1,1,1,0,0,,2,2,1,0,1,1,1,0,0,0,0,4,4.7,2,Day'Ron Sharpe
11/13/2022,21-007,L (-13),0,3:39,0,1,0,0,0,,0,0,,1,3,4,0,0,0,1,0,0,-0.1,5,Day'Ron Sharpe
11/15/2022,21-009,L (-32),0,12:00,2,4,0.5,1,1,1,2,2,1,0,3,3,3,0,1,0,1,7,8.3,1,Day'Ron Sharpe
11/20/2022,21-014,W (+12),0,2:39,1,2,0.5,0,0,,0,0,,0,1,1,0,0,0,0,0,2,1.3,-5,Day'Ron Sharpe
11/22/2022,21-016,L (-9),0,3:08,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,2,0,-0.1,5,Day'Ron Sharpe
11/23/2022,21-017,W (+14),0,3:54,2,3,0.667,1,1,1,0,0,,1,2,3,0,0,1,0,0,5,5.7,-5,Day'Ron Sharpe
10/19/2022,30-210,L (-22),1,34:10:00,6,19,0.316,0,6,0,3,3,1,0,2,2,5,2,0,2,3,15,7,-18,Kyrie Irving
10/21/2022,30-212,W (+4),1,40:34:00,11,24,0.458,5,13,0.385,3,3,1,1,0,1,7,0,1,2,4,30,20.3,22,Kyrie Irving
10/24/2022,30-215,L (-10),1,38:43:00,14,24,0.583,2,6,0.333,7,8,0.875,2,6,8,5,2,2,3,3,37,31.3,-9,Kyrie Irving
10/26/2022,30-217,L (-11),1,38:59:00,9,21,0.429,0,7,0,9,10,0.9,0,9,9,1,1,0,1,4,27,17.3,-9,Kyrie Irving
10/27/2022,30-218,L (-4),1,42:04:00,14,31,0.452,5,14,0.357,6,6,1,2,5,7,4,3,4,3,3,39,30.2,-3,Kyrie Irving
10/29/2022,30-220,L (-9),1,39:31:00,13,22,0.591,5,12,0.417,4,5,0.8,1,1,2,6,0,0,2,2,35,26.8,0,Kyrie Irving
10/31/2022,30-222,W (+7),1,42:42:00,9,19,0.474,4,11,0.364,6,6,1,0,6,6,6,3,1,3,1,28,24.6,14,Kyrie Irving
11/1/2022,30-223,L (-9),1,32:46:00,2,12,0.167,0,6,0,0,0,,0,6,6,7,0,1,3,4,4,-0.8,-14,Kyrie Irving
11/20/2022,30-242,W (+12),1,26:02:00,5,12,0.417,2,5,0.4,2,2,1,0,5,5,0,1,1,4,3,14,5.6,16,Kyrie Irving
11/22/2022,30-244,L (-9),1,30:32:00,10,18,0.556,2,8,0.25,1,1,1,0,2,2,2,1,2,2,0,23,16.8,-9,Kyrie Irving
11/23/2022,30-245,W (+14),1,28:16:00,11,16,0.688,5,8,0.625,2,2,1,0,1,1,3,0,0,1,3,29,22.4,16,Kyrie Irving
11/25/2022,30-247,L (-11),1,38:08:00,8,17,0.471,3,9,0.333,1,1,1,0,4,4,4,0,0,1,4,20,12.7,1,Kyrie Irving
11/27/2022,30-249,W (+14),1,37:57:00,8,17,0.471,4,10,0.4,2,3,0.667,1,4,5,6,0,0,0,3,22,17.8,2,Kyrie Irving
10/27/2022,23-014,L (-4),0,20:42,4,6,0.667,0,1,0,2,2,1,2,3,5,1,0,0,1,6,10,7,-23,David Duke Jr.
11/1/2022,23-019,L (-9),0,18:42,1,4,0.25,0,1,0,0,0,,0,0,0,2,2,0,2,2,2,0.2,6,David Duke Jr.
11/4/2022,23-022,W (+42),0,12:45,5,8,0.625,0,0,,1,1,1,0,3,3,0,0,0,1,2,11,6.5,3,David Duke Jr.
11/5/2022,23-023,W (+4),0,4:07,0,2,0,0,1,0,0,0,,0,0,0,0,1,0,0,1,0,-0.8,0,David Duke Jr.
11/7/2022,23-025,L (-2),0,4:03,0,1,0,0,1,0,0,0,,0,0,0,1,0,0,1,1,0,-1.4,-7,David Duke Jr.
11/9/2022,23-027,W (+27),0,8:59,1,2,0.5,0,0,,0,0,,1,0,1,0,1,0,1,3,2,0.5,-14,David Duke Jr.
11/12/2022,23-030,W (+15),0,1:55,1,1,1,0,0,,0,0,,1,0,1,1,0,0,0,0,2,3.1,2,David Duke Jr.
11/13/2022,23-031,L (-13),0,6:15,1,3,0.333,0,0,,0,0,,0,0,0,0,0,1,0,0,2,1,5,David Duke Jr.
11/15/2022,23-033,L (-32),0,13:26,2,3,0.667,0,0,,0,0,,0,0,0,1,0,0,3,2,4,-0.4,1,David Duke Jr.
11/20/2022,23-038,W (+12),0,1:48,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,2,0,-0.8,-7,David Duke Jr.
11/22/2022,23-040,L (-9),0,3:08,1,3,0.333,0,0,,0,1,0,0,2,2,2,0,0,0,0,2,1.9,5,David Duke Jr.
11/23/2022,23-041,W (+14),0,3:54,0,2,0,0,0,,0,0,,0,0,0,1,0,0,0,0,0,-0.7,-5,David Duke Jr.
11/25/2022,23-043,L (-11),0,0:58,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,1,David Duke Jr.
10/19/2022,33-047,L (-22),0,2:44,1,1,1,1,1,1,0,0,,0,0,0,0,0,0,0,0,3,2.7,5,Markieff Morris
10/21/2022,33-049,W (+4),0,19:16,1,4,0.25,1,3,0.333,0,0,,1,3,4,0,0,1,1,3,3,0.7,11,Markieff Morris
10/29/2022,33-057,L (-9),0,5:08,1,2,0.5,1,2,0.5,0,0,,0,2,2,0,0,0,0,1,3,2.2,4,Markieff Morris
10/31/2022,33-059,W (+7),0,10:17,1,2,0.5,1,2,0.5,0,0,,0,2,2,1,1,0,3,1,3,0.9,-5,Markieff Morris
11/4/2022,33-063,W (+42),0,7:33,1,4,0.25,1,2,0.5,0,0,,0,2,2,2,1,0,0,1,3,3.2,7,Markieff Morris
11/5/2022,33-064,W (+4),0,6:29,0,3,0,0,2,0,0,0,,0,2,2,1,0,0,0,2,0,-1.6,-6,Markieff Morris
11/9/2022,33-068,W (+27),0,5:12,0,0,,0,0,,0,0,,0,0,0,0,0,0,2,0,0,-2,-3,Markieff Morris
11/13/2022,33-072,L (-13),0,20:23,2,6,0.333,1,3,0.333,0,0,,1,3,4,5,0,1,1,2,5,5.6,13,Markieff Morris
11/20/2022,33-079,W (+12),0,17:16,3,5,0.6,2,4,0.5,0,0,,2,5,7,1,1,0,0,2,8,9.5,5,Markieff Morris
11/22/2022,33-081,L (-9),0,4:07,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,-6,Markieff Morris
11/23/2022,33-082,W (+14),0,18:00,3,4,0.75,3,4,0.75,0,0,,1,1,2,2,1,0,1,1,9,9.4,7,Markieff Morris
11/25/2022,33-084,L (-11),0,13:10,1,4,0.25,1,3,0.333,0,0,,0,1,1,0,1,0,0,2,3,1.1,-5,Markieff Morris
10/29/2022,32-067,L (-9),0,17:30,0,5,0,0,5,0,0,0,,0,2,2,6,1,1,0,3,0,1.8,-13,Seth Curry
11/5/2022,32-074,W (+4),0,14:53,1,4,0.25,1,2,0.5,0,0,,0,0,0,0,0,0,1,0,3,-0.4,5,Seth Curry
11/7/2022,32-076,L (-2),0,12:58,0,3,0,0,1,0,1,1,1,0,0,0,0,1,0,0,2,1,-0.9,-2,Seth Curry
11/9/2022,32-078,W (+27),0,23:24,7,13,0.538,6,11,0.545,3,3,1,1,2,3,2,1,0,0,1,23,20,11,Seth Curry
11/12/2022,32-081,W (+15),0,27:55:00,9,15,0.6,4,8,0.5,0,1,0,0,3,3,3,0,0,1,2,22,15.9,12,Seth Curry
11/15/2022,32-084,L (-32),0,23:39,3,6,0.5,1,2,0.5,2,2,1,0,3,3,3,0,0,1,3,9,6.8,-6,Seth Curry
11/17/2022,32-086,W (+2),0,27:30:00,0,5,0,0,2,0,0,0,,0,1,1,0,1,1,3,3,0,-5.7,5,Seth Curry
11/20/2022,32-089,W (+12),0,25:02:00,5,10,0.5,0,4,0,0,0,,2,3,5,5,0,1,1,0,10,10.5,12,Seth Curry
11/22/2022,32-091,L (-9),0,23:50,5,12,0.417,2,6,0.333,2,2,1,0,2,2,2,1,1,1,1,14,9.9,-8,Seth Curry
11/25/2022,32-094,L (-11),0,27:50:00,5,9,0.556,4,6,0.667,0,0,,0,2,2,5,0,0,2,2,14,11,-5,Seth Curry
11/27/2022,32-096,W (+14),0,28:40:00,11,15,0.733,7,10,0.7,0,0,,0,3,3,1,1,0,2,2,29,22.7,14,Seth Curry
10/19/2022,22-071,L (-22),0,3:52,1,3,0.333,1,2,0.5,0,0,,0,2,2,2,1,0,0,0,3,4.3,-1,Kessler Edwards
10/26/2022,22-078,L (-11),0,0:58,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,1,Kessler Edwards
11/1/2022,22-084,L (-9),0,0:49,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,2,Kessler Edwards
11/9/2022,22-092,W (+27),0,4:36,0,1,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-5,Kessler Edwards
11/12/2022,22-095,W (+15),0,1:55,0,1,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,2,Kessler Edwards
11/13/2022,22-096,L (-13),0,3:39,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,5,Kessler Edwards
11/15/2022,22-098,L (-32),0,12:00,2,4,0.5,1,3,0.333,1,2,0.5,2,1,3,0,1,1,0,1,6,6.6,1,Kessler Edwards
11/20/2022,22-103,W (+12),0,1:48,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-1,-7,Kessler Edwards
11/22/2022,22-105,L (-9),0,3:08,0,1,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,5,Kessler Edwards
11/23/2022,22-106,W (+14),0,3:54,0,1,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-5,Kessler Edwards
11/25/2022,22-108,L (-11),0,0:58,0,1,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,1,Kessler Edwards
10/19/2022,26-049,L (-3),1,36:05:00,7,18,0.389,1,4,0.25,0,0,,2,4,6,9,0,0,0,3,15,12.9,3,Jalen Brunson
10/21/2022,26-051,W (+24),1,28:22:00,6,11,0.545,2,4,0.5,3,5,0.6,0,2,2,6,1,0,0,2,17,15.9,3,Jalen Brunson
10/24/2022,26-054,W (+13),1,33:02:00,8,16,0.5,2,4,0.5,3,3,1,0,3,3,6,2,0,3,5,21,15.1,17,Jalen Brunson
10/26/2022,26-056,W (+3),1,40:35:00,10,15,0.667,2,5,0.4,5,5,1,0,7,7,13,1,1,3,2,27,29.6,7,Jalen Brunson
10/28/2022,26-058,L (-11),1,33:08:00,3,10,0.3,1,4,0.25,6,9,0.667,0,3,3,2,1,0,3,3,13,5.1,-19,Jalen Brunson
10/30/2022,26-060,L (-13),1,33:57:00,8,19,0.421,0,3,0,0,1,0,0,4,4,7,3,0,1,2,16,12.8,2,Jalen Brunson
11/2/2022,26-063,L (-13),1,31:00:00,8,15,0.533,1,4,0.25,3,4,0.75,0,1,1,5,0,1,3,2,20,13,-4,Jalen Brunson
11/4/2022,26-065,W (+2),1,35:49:00,7,15,0.467,1,4,0.25,8,9,0.889,1,5,6,7,0,0,1,3,23,19.8,11,Jalen Brunson
11/5/2022,26-066,L (-15),1,32:41:00,10,17,0.588,0,2,0,2,2,1,0,3,3,10,0,0,0,1,22,21.6,-3,Jalen Brunson
11/7/2022,26-068,W (+13),1,33:35:00,9,14,0.643,2,5,0.4,3,3,1,1,4,5,8,0,0,3,3,23,20.1,5,Jalen Brunson
11/9/2022,26-070,L (-27),1,30:58:00,4,14,0.286,1,5,0.2,5,5,1,1,3,4,2,0,0,3,0,14,5.8,-22,Jalen Brunson
11/11/2022,26-072,W (+9),1,32:41:00,8,16,0.5,2,5,0.4,8,8,1,0,1,1,7,4,0,0,3,26,26,8,Jalen Brunson
11/13/2022,26-074,L (-10),1,23:58,5,9,0.556,0,2,0,7,7,1,0,1,1,7,3,0,1,2,17,19.1,-20,Jalen Brunson
11/15/2022,26-076,W (+7),1,34:24:00,10,20,0.5,1,4,0.25,4,4,1,1,2,3,8,3,0,4,5,25,18.9,9,Jalen Brunson
11/16/2022,26-077,W (+3),1,31:07:00,7,13,0.538,2,4,0.5,5,5,1,0,5,5,7,0,0,1,2,21,19.3,1,Jalen Brunson
11/18/2022,26-079,L (-10),1,31:41:00,2,13,0.154,1,5,0.2,8,8,1,0,5,5,4,2,0,2,1,13,8.6,-5,Jalen Brunson
11/20/2022,26-081,L (-21),1,29:17:00,11,21,0.524,2,4,0.5,3,4,0.75,1,2,3,3,0,1,1,1,27,19,-22,Jalen Brunson
11/21/2022,26-082,W (+10),1,34:15:00,14,20,0.7,1,6,0.167,5,6,0.833,0,0,0,9,1,0,2,1,34,30.1,5,Jalen Brunson
11/25/2022,26-086,L (-3),1,41:18:00,10,22,0.455,3,8,0.375,9,9,1,1,4,5,4,0,0,1,5,32,22.3,-6,Jalen Brunson
11/27/2022,26-088,L (-4),1,35:35:00,8,20,0.4,3,5,0.6,11,12,0.917,1,4,5,9,1,0,2,5,30,24,-1,Jalen Brunson
10/19/2022,27-324,L (-3),1,34:55:00,9,16,0.563,2,6,0.333,4,5,0.8,2,9,11,6,2,0,3,6,24,20.9,7,Julius Randle
10/21/2022,27-326,W (+24),1,25:27:00,5,12,0.417,2,3,0.667,3,4,0.75,1,5,6,0,0,0,0,2,15,9.6,-1,Julius Randle
10/24/2022,27-329,W (+13),1,34:07:00,10,19,0.526,2,9,0.222,3,5,0.6,4,8,12,4,1,0,2,5,25,19.9,4,Julius Randle
10/26/2022,27-331,W (+3),1,39:50:00,7,19,0.368,0,2,0,3,4,0.75,2,4,6,2,2,1,1,5,17,9.8,6,Julius Randle
10/28/2022,27-333,L (-11),1,31:14:00,3,10,0.3,0,2,0,8,9,0.889,4,8,12,2,1,0,3,4,14,10.8,-14,Julius Randle
10/30/2022,27-335,L (-13),1,32:48:00,5,13,0.385,0,3,0,5,10,0.5,0,9,9,7,2,0,4,5,15,9.5,-8,Julius Randle
11/2/2022,27-338,L (-13),1,29:33:00,4,12,0.333,0,4,0,6,9,0.667,2,4,6,2,0,1,4,2,14,5.9,-10,Julius Randle
11/4/2022,27-340,W (+2),1,36:37:00,6,13,0.462,1,5,0.2,4,5,0.8,3,7,10,5,0,1,6,1,17,11.9,7,Julius Randle
11/5/2022,27-341,L (-15),1,40:06:00,10,19,0.526,3,7,0.429,6,6,1,5,4,9,2,0,0,3,3,29,21.6,-8,Julius Randle
11/7/2022,27-343,W (+13),1,32:31:00,9,16,0.563,8,13,0.615,5,6,0.833,2,6,8,3,0,0,5,5,31,21.3,4,Julius Randle
11/9/2022,27-345,L (-27),1,31:16:00,7,15,0.467,4,8,0.5,6,9,0.667,1,10,11,3,0,0,4,1,24,16.5,-29,Julius Randle
11/11/2022,27-347,W (+9),1,32:59:00,8,18,0.444,0,7,0,5,5,1,4,4,8,5,0,0,2,5,21,15.1,13,Julius Randle
11/13/2022,27-349,L (-10),1,33:15:00,7,14,0.5,3,6,0.5,8,10,0.8,3,7,10,3,0,0,2,3,25,20.3,-10,Julius Randle
11/15/2022,27-351,W (+7),1,31:13:00,5,11,0.455,2,6,0.333,3,3,1,1,4,5,1,0,1,4,2,15,7.8,-12,Julius Randle
11/16/2022,27-352,W (+3),1,32:17:00,11,21,0.524,3,10,0.3,9,13,0.692,3,8,11,4,4,0,3,3,34,29.2,7,Julius Randle
11/18/2022,27-354,L (-10),1,30:15:00,7,15,0.467,3,7,0.429,3,4,0.75,4,3,7,2,0,0,4,3,20,11.8,-17,Julius Randle
11/20/2022,27-356,L (-21),1,26:33:00,4,11,0.364,1,4,0.25,0,0,,1,5,6,2,1,0,3,1,9,4.1,-6,Julius Randle
11/21/2022,27-357,W (+10),1,33:14:00,9,16,0.563,2,6,0.333,5,6,0.833,1,10,11,1,0,0,2,5,25,17.4,8,Julius Randle
11/25/2022,27-361,L (-3),1,38:31:00,8,19,0.421,3,8,0.375,4,4,1,0,6,6,3,3,0,2,4,23,16.2,-17,Julius Randle
11/27/2022,27-363,L (-4),1,34:36:00,4,9,0.444,1,5,0.2,5,6,0.833,2,8,10,9,0,0,1,4,14,16.4,-2,Julius Randle
10/19/2022,22-127,L (-3),1,37:36:00,3,18,0.167,0,6,0,5,6,0.833,2,6,8,3,0,0,2,2,11,1.7,0,RJ Barrett
10/21/2022,22-129,W (+24),1,27:36:00,8,15,0.533,0,3,0,2,2,1,0,3,3,4,0,1,1,2,18,13.3,12,RJ Barrett
10/24/2022,22-132,W (+13),1,37:48:00,7,19,0.368,3,7,0.429,3,4,0.75,1,5,6,1,0,0,3,2,20,8.2,22,RJ Barrett
10/26/2022,22-134,W (+3),1,38:31:00,9,21,0.429,0,5,0,4,4,1,4,4,8,1,0,1,4,1,22,11.9,8,RJ Barrett
10/28/2022,22-136,L (-11),1,36:27:00,7,17,0.412,1,7,0.143,5,8,0.625,0,5,5,2,0,0,1,2,20,10.8,-8,RJ Barrett
10/30/2022,22-138,L (-13),1,32:31:00,6,10,0.6,3,4,0.75,0,0,,1,4,5,2,0,0,1,3,15,11.5,-9,RJ Barrett
11/2/2022,22-141,L (-13),1,33:01:00,8,18,0.444,2,6,0.333,1,1,1,1,4,5,5,1,0,2,2,19,13.2,-13,RJ Barrett
11/4/2022,22-143,W (+2),1,37:11:00,8,16,0.5,2,8,0.25,4,6,0.667,0,9,9,2,1,0,2,2,22,15.5,1,RJ Barrett
11/5/2022,22-144,L (-15),1,36:32:00,9,15,0.6,3,5,0.6,6,6,1,0,4,4,4,1,0,6,2,27,18.3,-14,RJ Barrett
11/7/2022,22-146,W (+13),1,36:48:00,7,18,0.389,3,7,0.429,5,6,0.833,0,5,5,5,2,0,1,0,22,17.8,4,RJ Barrett
11/9/2022,22-148,L (-27),1,30:14:00,5,14,0.357,2,4,0.5,4,8,0.5,2,4,6,3,1,0,3,3,16,8.1,-22,RJ Barrett
11/11/2022,22-150,W (+9),1,37:31:00,10,17,0.588,3,8,0.375,7,8,0.875,1,4,5,5,0,0,1,3,30,24.9,11,RJ Barrett
11/13/2022,22-152,L (-10),1,19:25,2,10,0.2,0,2,0,0,0,,1,0,1,0,1,0,2,4,4,-4.1,-14,RJ Barrett
11/15/2022,22-154,W (+7),1,37:28:00,5,18,0.278,0,5,0,8,14,0.571,0,3,3,4,0,0,1,2,18,6.9,3,RJ Barrett
11/16/2022,22-155,W (+3),1,30:59:00,4,18,0.222,0,9,0,3,4,0.75,0,3,3,2,1,0,1,3,11,0.7,-18,RJ Barrett
11/18/2022,22-157,L (-10),1,39:40:00,6,19,0.316,1,6,0.167,5,5,1,0,4,4,5,0,0,3,2,18,8,-10,RJ Barrett
11/20/2022,22-159,L (-21),1,26:51:00,3,11,0.273,1,3,0.333,5,6,0.833,2,2,4,2,0,0,1,2,12,6.7,-24,RJ Barrett
11/21/2022,22-160,W (+10),1,37:29:00,10,16,0.625,3,4,0.75,2,2,1,2,6,8,2,1,0,6,3,25,16.2,3,RJ Barrett
11/25/2022,22-164,L (-3),1,44:02:00,6,22,0.273,1,7,0.143,6,8,0.75,1,9,10,5,1,0,3,3,19,8.9,-6,RJ Barrett
11/27/2022,22-166,L (-4),1,37:04:00,9,17,0.529,2,6,0.333,2,2,1,1,6,7,4,0,0,2,1,22,16.6,-8,RJ Barrett
10/19/2022,23-124,L (-3),0,16:55,0,6,0,0,3,0,0,0,,0,3,3,0,0,0,0,0,0,-3.3,-6,Immanuel Quickley
10/21/2022,23-126,W (+24),0,27:05:00,8,14,0.571,3,8,0.375,1,1,1,1,6,7,7,0,0,3,2,20,17,27,Immanuel Quickley
10/24/2022,23-129,W (+13),0,23:13,0,5,0,0,4,0,0,0,,1,5,6,8,1,0,2,2,0,2.5,0,Immanuel Quickley
10/26/2022,23-131,W (+3),0,18:56,3,6,0.5,2,3,0.667,3,4,0.75,1,2,3,3,0,0,3,1,11,7.6,-5,Immanuel Quickley
10/28/2022,23-133,L (-11),0,27:54:00,5,11,0.455,2,4,0.5,2,4,0.5,1,3,4,3,3,1,1,1,14,13.5,11,Immanuel Quickley
10/30/2022,23-135,L (-13),0,19:07,2,7,0.286,1,4,0.25,2,3,0.667,0,3,3,3,0,0,1,1,7,4.1,-6,Immanuel Quickley
11/2/2022,23-138,L (-13),0,29:20:00,3,7,0.429,1,3,0.333,4,4,1,2,14,16,4,0,0,2,2,11,12.9,7,Immanuel Quickley
11/4/2022,23-140,W (+2),0,21:12,1,7,0.143,1,4,0.25,1,1,1,0,6,6,2,2,0,4,2,4,-0.1,-5,Immanuel Quickley
11/5/2022,23-141,L (-15),0,13:16,2,6,0.333,0,2,0,0,0,,0,2,2,1,1,0,0,0,4,2.9,-16,Immanuel Quickley
11/7/2022,23-143,W (+13),0,16:41,3,6,0.5,1,2,0.5,2,2,1,1,3,4,1,2,0,1,2,9,8.5,15,Immanuel Quickley
11/9/2022,23-145,L (-27),0,19:44,1,8,0.125,0,6,0,0,0,,0,4,4,4,1,0,1,3,2,-0.4,-17,Immanuel Quickley
11/11/2022,23-147,W (+9),0,21:15,3,6,0.5,2,3,0.667,0,0,,1,4,5,1,2,0,0,4,8,8,2,Immanuel Quickley
11/13/2022,23-149,L (-10),0,23:23,8,17,0.471,1,4,0.25,7,8,0.875,0,1,1,5,3,1,0,3,24,21.2,5,Immanuel Quickley
11/15/2022,23-151,W (+7),0,25:31:00,5,10,0.5,3,6,0.5,0,0,,0,3,3,2,4,0,0,5,13,12.3,18,Immanuel Quickley
11/16/2022,23-152,W (+3),0,27:49:00,2,5,0.4,0,2,0,2,3,0.667,0,5,5,6,1,0,1,1,6,8.2,11,Immanuel Quickley
11/18/2022,23-154,L (-10),0,26:43:00,0,5,0,0,3,0,6,6,1,0,6,6,1,2,0,3,0,6,4,-8,Immanuel Quickley
11/20/2022,23-156,L (-21),0,28:00:00,1,6,0.167,0,2,0,4,4,1,0,1,1,2,0,1,2,0,6,2.6,-1,Immanuel Quickley
11/21/2022,23-157,W (+10),0,25:12:00,6,8,0.75,4,5,0.8,2,2,1,1,2,3,4,1,0,0,3,18,18.7,11,Immanuel Quickley
11/25/2022,23-161,L (-3),0,32:25:00,6,17,0.353,4,10,0.4,2,2,1,1,3,4,5,1,0,1,4,18,12,7,Immanuel Quickley
11/27/2022,23-163,L (-4),0,8:54,2,3,0.667,1,1,1,1,1,1,1,2,3,2,0,0,0,0,6,7.4,2,Immanuel Quickley
10/19/2022,24-229,L (-3),0,13:29,1,3,0.333,0,0,,0,0,,0,3,3,1,0,0,1,1,2,0.5,-7,Obi Toppin
10/21/2022,24-231,W (+24),0,20:44,7,12,0.583,2,5,0.4,0,0,,1,3,4,3,0,1,0,1,16,14.4,25,Obi Toppin
10/24/2022,24-234,W (+13),0,13:53,4,6,0.667,0,1,0,2,2,1,2,2,4,1,1,0,1,0,10,10.1,9,Obi Toppin
10/26/2022,24-236,W (+3),0,13:10,3,6,0.5,3,4,0.75,0,0,,1,2,3,2,0,0,0,1,9,8.3,-3,Obi Toppin
10/28/2022,24-238,L (-11),0,16:46,4,7,0.571,3,5,0.6,0,0,,0,3,3,2,0,0,0,0,11,10,3,Obi Toppin
10/30/2022,24-240,L (-13),0,15:12,4,7,0.571,1,3,0.333,0,0,,0,4,4,0,0,0,3,2,9,3.1,-5,Obi Toppin
11/2/2022,24-243,L (-13),0,18:27,5,13,0.385,2,6,0.333,0,0,,2,1,3,0,0,0,0,0,12,6.6,-3,Obi Toppin
11/4/2022,24-245,W (+2),0,20:14,6,10,0.6,3,6,0.5,2,2,1,0,3,3,0,0,0,3,2,17,9.5,6,Obi Toppin
11/5/2022,24-246,L (-15),0,14:55,3,9,0.333,1,5,0.2,0,0,,2,4,6,0,1,1,0,1,7,5.8,-22,Obi Toppin
11/7/2022,24-248,W (+13),0,25:46:00,4,10,0.4,3,8,0.375,4,4,1,1,6,7,3,4,0,2,1,15,15.8,13,Obi Toppin
11/9/2022,24-250,L (-27),0,20:46,2,7,0.286,0,2,0,1,1,1,1,3,4,1,1,0,0,0,5,4.2,-19,Obi Toppin
11/11/2022,24-252,W (+9),0,22:23,3,9,0.333,2,7,0.286,0,0,,1,4,5,1,1,1,1,2,8,5.4,-5,Obi Toppin
11/13/2022,24-254,L (-10),0,14:45,4,5,0.8,2,3,0.667,0,0,,0,2,2,0,0,0,3,1,10,5.3,0,Obi Toppin
11/15/2022,24-256,W (+7),0,18:03,3,4,0.75,3,4,0.75,0,0,,1,5,6,4,0,0,0,1,9,12,23,Obi Toppin
11/16/2022,24-257,W (+3),0,23:08,3,8,0.375,1,5,0.2,0,0,,0,3,3,0,0,0,1,0,7,2.5,7,Obi Toppin
11/18/2022,24-259,L (-10),0,18:59,0,5,0,0,3,0,1,2,0.5,0,5,5,0,0,1,1,3,1,-2.9,-2,Obi Toppin
11/20/2022,24-261,L (-21),0,16:21,0,4,0,0,2,0,0,0,,0,3,3,1,0,0,0,1,0,-1.6,-15,Obi Toppin
11/21/2022,24-262,W (+10),0,17:39,2,11,0.182,1,5,0.2,0,0,,1,2,3,1,1,0,0,4,5,-0.5,4,Obi Toppin
11/25/2022,24-266,L (-3),0,14:29,1,3,0.333,1,3,0.333,0,0,,0,2,2,1,0,0,0,2,3,1.8,14,Obi Toppin
11/27/2022,24-268,L (-4),0,14:36,4,8,0.5,1,4,0.25,0,0,,1,2,3,0,0,1,1,1,9,5.6,-2,Obi Toppin
10/19/2022,24-167,L (-3),0,40:15:00,7,11,0.636,0,3,0,2,2,1,7,1,8,4,0,1,3,5,16,14.8,1,Isaiah Hartenstein
